date,commodity,food_price,inflation_annual_avg,inflation_12m,central_bank_rate,rainfall,temperature,temperature_max,temperature_min,humidity,wind_speed,food_price_lag_1,food_price_lag_3,food_price_lag_6,food_price_lag_12,food_price_change_1m,food_price_ma_3,food_price_ma_6,central_bank_rate_change_1m,target_food_price_next_month,target_date
2012-03-01,Maize (white),52.05,16.45,15.61,18.0,2.038562357124712,25.623604267208552,32.159948691897334,20.32225654051306,61.7244211328422,4.11545948691897,50.05,60.0,63.61,41.0,2.0,52.74166666666667,57.7925,0.0,55.335,2012-04-01
2012-04-01,Maize (white),55.335,16.5,13.06,18.0,5.932325000000009,24.13787371794871,29.4320878205128,20.085883333333346,73.47075320512826,3.949292948717952,52.05,56.125,64.3,49.0,3.285000000000004,52.47833333333333,56.29833333333334,0.0,51.625,2012-05-01
2012-05-01,Maize (white),51.625,16.4,12.22,18.0,4.067935483870966,23.4403436950146,28.97188914956016,19.169278592375367,73.17871788856294,4.220569501466271,55.335,50.05,64.23,51.0,-3.710000000000001,53.00333333333333,54.1975,0.0,55.795,2012-06-01
2012-06-01,Maize (white),55.795,15.97,10.05,18.0,1.601358260869567,22.64871652173913,28.488699130434828,18.015693913043457,69.15025217391297,4.422414492753631,51.625,52.05,60.0,52.5,4.170000000000002,54.251666666666665,53.49666666666667,0.0,59.16,2012-07-01
2012-07-01,Maize (white),59.16,15.27,7.74,16.5,1.390702052785923,22.23961524926686,28.102879765395908,17.588340175953082,67.44304222873895,4.551488563049847,55.795,55.335,56.125,53.0,3.364999999999995,55.52666666666666,54.0025,-1.5,57.075,2012-08-01
2012-08-01,Maize (white),57.075,14.33,6.09,16.5,1.6585132743362836,22.63473822437915,28.83926862689127,17.679948044533276,65.71090322580628,4.687057950328296,59.16,51.625,50.05,59.16,-2.0849999999999937,57.34333333333333,55.17333333333334,0.0,58.6,2012-09-01
2012-09-01,Maize (white),58.6,13.29,5.32,13.0,1.2264899082568816,23.801374311926637,30.47250275229354,18.42163058103977,62.58260917431189,4.797434862385318,57.075,55.795,52.05,63.61,1.5249999999999986,58.278333333333336,56.26500000000001,-3.5,64.16,2012-10-01
2012-10-01,Maize (white),64.16,12.04,4.14,13.0,1.5743422939068117,24.63259976105142,31.214093189964142,19.309915770609344,62.01451493428921,4.589507168458783,58.6,59.16,55.335,64.3,5.559999999999995,59.945,57.735833333333325,0.0,64.91,2012-11-01
2012-11-01,Maize (white),64.91,10.67,3.25,11.0,3.966923999999996,24.30208533333333,30.160939333333395,19.715588,68.43798066666668,4.012504666666667,64.16,57.075,51.625,64.23,0.75,62.556666666666665,59.94999999999999,-2.0,65.2,2012-12-01
2012-12-01,Maize (white),65.2,9.38,3.2,11.0,2.113506954720328,24.146886060964768,30.01334418467002,19.406097070139086,68.98363302752291,3.786693696359874,64.91,58.6,55.795,60.0,0.2900000000000062,64.75666666666666,61.51749999999999,0.0,64.6,2013-01-01
2013-01-01,Maize (white),64.6,8.2,3.67,9.5,1.145822580645162,24.324359375000025,30.912066028225794,18.84784173387096,62.25724697580647,3.792182963709665,65.2,64.16,59.16,56.125,-0.6000000000000085,64.90333333333334,62.42416666666666,-1.5,62.75,2013-02-01
2013-02-01,Maize (white),62.75,7.24,4.45,9.5,0.8548126154556672,25.384638912407667,32.41319515855911,19.4430963092672,58.030784848368256,3.961852101293102,64.6,64.91,57.075,50.05,-1.8499999999999943,64.18333333333334,63.370000000000005,0.0,79.0,2013-03-01
2013-03-01,Maize (white),79.0,6.33,4.11,9.5,2.038562357124712,25.623604267208552,32.159948691897334,20.32225654051306,61.7244211328422,4.11545948691897,62.75,65.2,58.6,52.05,16.25,68.78333333333333,66.77,0.0,63.8,2013-04-01
2013-04-01,Maize (white),63.8,5.61,4.14,9.5,5.932325000000009,24.13787371794871,29.4320878205128,20.085883333333346,73.47075320512826,3.949292948717952,79.0,64.6,64.16,55.335,-15.200000000000005,68.51666666666667,66.71000000000001,0.0,65.15,2013-05-01
2013-05-01,Maize (white),65.15,4.96,4.05,8.5,4.067935483870966,23.4403436950146,28.97188914956016,19.169278592375367,73.17871788856294,4.220569501466271,63.8,62.75,64.91,51.625,1.3500000000000083,69.31666666666668,66.75,-1.0,61.5,2013-06-01
2013-06-01,Maize (white),61.5,4.56,4.91,8.5,1.601358260869567,22.64871652173913,28.488699130434828,18.015693913043457,69.15025217391297,4.422414492753631,65.15,79.0,65.2,55.795,-3.6500000000000057,63.48333333333333,66.13333333333333,0.0,50.5,2013-07-01
2013-07-01,Maize (white),50.5,4.44,6.03,8.5,1.390702052785923,22.23961524926686,28.102879765395908,17.588340175953082,67.44304222873895,4.551488563049847,61.5,63.8,64.6,59.16,-11.0,59.05,63.78333333333334,0.0,63.2,2013-08-01
2013-08-01,Maize (white),63.2,4.5,6.67,8.5,1.6585132743362836,22.63473822437915,28.83926862689127,17.679948044533276,65.71090322580628,4.687057950328296,50.5,65.15,62.75,57.075,12.700000000000005,58.4,63.85833333333334,0.0,55.375,2013-09-01
2013-09-01,Maize (white),55.375,4.75,8.29,8.5,1.2264899082568816,23.801374311926637,30.47250275229354,18.42163058103977,62.58260917431189,4.797434862385318,63.2,61.5,79.0,58.6,-7.825000000000003,56.35833333333333,59.92083333333333,0.0,60.69,2013-10-01
2013-10-01,Maize (white),60.69,5.05,7.76,8.5,1.5743422939068117,24.63259976105142,31.214093189964142,19.309915770609344,62.01451493428921,4.589507168458783,55.375,50.5,63.8,64.16,5.314999999999998,59.755,59.4025,0.0,61.17,2013-11-01
2013-11-01,Maize (white),61.17,5.39,7.36,8.5,3.966923999999996,24.30208533333333,30.160939333333395,19.715588,68.43798066666668,4.012504666666667,60.69,63.2,65.15,64.91,0.480000000000004,59.07833333333334,58.73916666666667,0.0,60.385000000000005,2013-12-01
2013-12-01,Maize (white),60.385000000000005,5.72,7.15,8.5,2.113506954720328,24.146886060964768,30.01334418467002,19.406097070139086,68.98363302752291,3.786693696359874,61.17,55.375,61.5,65.2,-0.7849999999999966,60.748333333333335,58.553333333333335,0.0,56.68,2014-01-01
2014-01-01,Maize (white),56.68,6.01,7.21,8.5,1.145822580645162,24.324359375000025,30.912066028225794,18.84784173387096,62.25724697580647,3.792182963709665,60.385000000000005,60.69,50.5,64.6,-3.705000000000005,59.41166666666667,59.583333333333336,0.0,53.98,2014-02-01
2014-02-01,Maize (white),53.98,6.21,6.86,8.5,0.8548126154556672,25.384638912407667,32.41319515855911,19.4430963092672,58.030784848368256,3.961852101293102,56.68,61.17,63.2,62.75,-2.699999999999996,57.01500000000001,58.046666666666674,0.0,48.16,2014-03-01
2014-03-01,Maize (white),48.16,6.39,6.27,8.5,2.038562357124712,25.623604267208552,32.159948691897334,20.32225654051306,61.7244211328422,4.11545948691897,53.98,60.385000000000005,55.375,79.0,-5.820000000000007,52.94,56.84416666666667,0.0,50.35,2014-04-01
2014-04-01,Maize (white),50.35,6.58,6.41,8.5,5.932325000000009,24.13787371794871,29.4320878205128,20.085883333333346,73.47075320512826,3.949292948717952,48.16,56.68,60.69,63.8,2.190000000000005,50.830000000000005,55.12083333333334,0.0,51.335,2014-05-01
2014-05-01,Maize (white),51.335,6.85,7.3,8.5,4.067935483870966,23.4403436950146,28.97188914956016,19.169278592375367,73.17871788856294,4.220569501466271,50.35,53.98,61.17,65.15,0.9849999999999994,49.94833333333333,53.48166666666666,0.0,51.5,2014-06-01
2014-06-01,Maize (white),51.5,7.05,7.39,8.5,1.601358260869567,22.64871652173913,28.488699130434828,18.015693913043457,69.15025217391297,4.422414492753631,51.335,48.16,60.385000000000005,61.5,0.1649999999999991,51.06166666666667,52.00083333333333,0.0,49.6,2014-07-01
2014-07-01,Maize (white),49.6,7.19,7.67,8.5,1.390702052785923,22.23961524926686,28.102879765395908,17.588340175953082,67.44304222873895,4.551488563049847,51.5,50.35,56.68,50.5,-1.8999999999999984,50.81166666666667,50.82083333333333,0.0,53.6,2014-08-01
2014-08-01,Maize (white),53.6,7.33,8.36,8.5,1.6585132743362836,22.63473822437915,28.83926862689127,17.679948044533276,65.71090322580628,4.687057950328296,49.6,51.335,53.98,63.2,4.0,51.56666666666666,50.7575,0.0,56.05,2014-09-01
2014-09-01,Maize (white),56.05,7.19,6.6,8.5,1.2264899082568816,23.801374311926637,30.47250275229354,18.42163058103977,62.58260917431189,4.797434862385318,53.6,51.5,48.16,55.375,2.449999999999996,53.083333333333336,52.0725,0.0,58.6,2014-10-01
2014-10-01,Maize (white),58.6,7.08,6.43,8.5,1.5743422939068117,24.63259976105142,31.214093189964142,19.309915770609344,62.01451493428921,4.589507168458783,56.05,49.6,50.35,60.69,2.5500000000000043,56.083333333333336,53.4475,0.0,57.35,2014-11-01
2014-11-01,Maize (white),57.35,6.97,6.09,8.5,3.966923999999996,24.30208533333333,30.160939333333395,19.715588,68.43798066666668,4.012504666666667,58.6,53.6,51.335,61.17,-1.25,57.333333333333336,54.45000000000001,0.0,54.4,2014-12-01
2014-12-01,Maize (white),54.4,6.88,6.02,8.5,2.113506954720328,24.146886060964768,30.01334418467002,19.406097070139086,68.98363302752291,3.786693696359874,57.35,56.05,51.5,60.385000000000005,-2.950000000000003,56.78333333333333,54.93333333333333,0.0,42.0,2015-01-01
2015-01-01,Maize (white),42.0,6.74,5.53,8.5,1.145822580645162,24.324359375000025,30.912066028225794,18.84784173387096,62.25724697580647,3.792182963709665,54.4,58.6,49.6,56.68,-12.4,51.25,53.66666666666666,0.0,47.0,2015-02-01
2015-02-01,Maize (white),47.0,6.63,5.61,8.5,0.8548126154556672,25.384638912407667,32.41319515855911,19.4430963092672,58.030784848368256,3.961852101293102,42.0,57.35,53.6,53.98,5.0,47.8,52.56666666666666,0.0,41.5,2015-03-01
2015-03-01,Maize (white),41.5,6.63,6.31,8.5,2.038562357124712,25.623604267208552,32.159948691897334,20.32225654051306,61.7244211328422,4.11545948691897,47.0,54.4,56.05,48.16,-5.5,43.5,50.14166666666667,0.0,41.5,2015-04-01
2015-04-01,Maize (white),41.5,6.69,7.08,8.5,5.932325000000009,24.13787371794871,29.4320878205128,20.085883333333346,73.47075320512826,3.949292948717952,41.5,42.0,58.6,50.35,0.0,43.333333333333336,47.29166666666666,0.0,45.0,2015-05-01
2015-05-01,Maize (white),45.0,6.65,6.87,8.5,4.067935483870966,23.4403436950146,28.97188914956016,19.169278592375367,73.17871788856294,4.220569501466271,41.5,47.0,57.35,51.335,3.5,42.66666666666666,45.23333333333333,0.0,47.1,2015-06-01
2015-06-01,Maize (white),47.1,6.63,7.03,9.760670731707316,1.601358260869567,22.64871652173913,28.488699130434828,18.015693913043457,69.15025217391297,4.422414492753631,45.0,41.5,54.4,51.5,2.1000000000000014,44.53333333333333,44.01666666666667,1.2606707317073162,50.0,2015-07-01
2015-07-01,Maize (white),50.0,6.54,6.62,11.5,1.390702052785923,22.23961524926686,28.102879765395908,17.588340175953082,67.44304222873895,4.551488563049847,47.1,41.5,42.0,49.6,2.8999999999999986,47.36666666666667,45.35,1.7393292682926838,46.0,2015-08-01
2015-08-01,Maize (white),46.0,6.34,5.84,11.5,1.6585132743362836,22.63473822437915,28.83926862689127,17.679948044533276,65.71090322580628,4.687057950328296,50.0,45.0,47.0,53.6,-4.0,47.7,45.18333333333334,0.0,48.0,2015-09-01
2015-09-01,Maize (white),48.0,6.29,5.97,11.5,1.2264899082568816,23.801374311926637,30.47250275229354,18.42163058103977,62.58260917431189,4.797434862385318,46.0,47.1,41.5,56.05,2.0,48.0,46.26666666666667,0.0,50.0,2015-10-01
2015-10-01,Maize (white),50.0,6.31,6.72,11.5,1.5743422939068117,24.63259976105142,31.214093189964142,19.309915770609344,62.01451493428921,4.589507168458783,48.0,50.0,41.5,58.6,2.0,48.0,47.68333333333334,0.0,47.235,2015-11-01
2015-11-01,Maize (white),47.235,6.42,7.32,11.5,3.966923999999996,24.30208533333333,30.160939333333395,19.715588,68.43798066666668,4.012504666666667,50.0,46.0,45.0,57.35,-2.765000000000001,48.41166666666667,48.05583333333333,0.0,48.33,2015-12-01
2015-12-01,Maize (white),48.33,6.58,8.01,11.5,2.113506954720328,24.146886060964768,30.01334418467002,19.406097070139086,68.98363302752291,3.786693696359874,47.235,48.0,47.1,54.4,1.0949999999999989,48.52166666666667,48.26083333333333,0.0,48.0,2016-01-01
2016-01-01,Maize (white),48.0,6.77,7.78,11.5,1.145822580645162,24.324359375000025,30.912066028225794,18.84784173387096,62.25724697580647,3.792182963709665,48.33,50.0,50.0,42.0,-0.3299999999999983,47.855,47.9275,0.0,47.3,2016-02-01
2016-02-01,Maize (white),47.3,6.87,6.84,11.5,0.8548126154556672,25.384638912407667,32.41319515855911,19.4430963092672,58.030784848368256,3.961852101293102,48.0,47.235,46.0,47.0,-0.7000000000000028,47.876666666666665,48.14416666666667,0.0,47.7,2016-03-01
2016-03-01,Maize (white),47.7,6.88,6.45,11.5,2.038562357124712,25.623604267208552,32.159948691897334,20.32225654051306,61.7244211328422,4.11545948691897,47.3,48.33,48.0,41.5,0.4000000000000057,47.66666666666666,48.094166666666666,0.0,29.0,2016-04-01
2016-04-01,Maize (white),29.0,6.72,5.27,11.5,5.932325000000009,24.13787371794871,29.4320878205128,20.085883333333346,73.47075320512826,3.949292948717952,47.7,48.0,50.0,41.5,-18.700000000000003,41.333333333333336,44.594166666666666,0.0,43.0,2016-05-01
2016-05-01,Maize (white),43.0,6.59,5.0,10.5,4.067935483870966,23.4403436950146,28.97188914956016,19.169278592375367,73.17871788856294,4.220569501466271,29.0,47.3,47.235,45.0,14.0,39.9,43.88833333333333,-1.0,44.0,2016-06-01
2016-06-01,Maize (white),44.0,6.46,5.8,10.5,1.601358260869567,22.64871652173913,28.488699130434828,18.015693913043457,69.15025217391297,4.422414492753631,43.0,47.7,48.33,47.1,1.0,38.66666666666666,43.16666666666666,0.0,43.2,2016-07-01
2016-07-01,Maize (white),43.2,6.44,6.4,10.5,1.390702052785923,22.23961524926686,28.102879765395908,17.588340175953082,67.44304222873895,4.551488563049847,44.0,29.0,48.0,50.0,-0.7999999999999972,43.4,42.36666666666667,0.0,44.0,2016-08-01
2016-08-01,Maize (white),44.0,6.47,6.26,10.0,1.6585132743362836,22.63473822437915,28.83926862689127,17.679948044533276,65.71090322580628,4.687057950328296,43.2,43.0,47.3,46.0,0.7999999999999972,43.73333333333333,41.81666666666666,-0.5,43.3,2016-09-01
2016-09-01,Maize (white),43.3,6.5,6.34,10.0,1.2264899082568816,23.801374311926637,30.47250275229354,18.42163058103977,62.58260917431189,4.797434862385318,44.0,44.0,47.7,48.0,-0.7000000000000028,43.5,41.083333333333336,0.0,46.5,2016-10-01
2016-10-01,Maize (white),46.5,6.48,6.47,10.0,1.5743422939068117,24.63259976105142,31.214093189964142,19.309915770609344,62.01451493428921,4.589507168458783,43.3,43.2,29.0,50.0,3.200000000000003,44.6,44.0,0.0,48.0,2016-11-01
2016-11-01,Maize (white),48.0,6.43,6.68,10.0,3.966923999999996,24.30208533333333,30.160939333333395,19.715588,68.43798066666668,4.012504666666667,46.5,44.0,43.0,47.235,1.5,45.93333333333334,44.833333333333336,0.0,48.0,2016-12-01
2016-12-01,Maize (white),48.0,6.3,6.35,10.0,2.113506954720328,24.146886060964768,30.01334418467002,19.406097070139086,68.98363302752291,3.786693696359874,48.0,43.3,44.0,48.33,0.0,47.5,45.5,0.0,53.2,2017-01-01
2017-01-01,Maize (white),53.2,6.26,6.99,10.0,1.145822580645162,24.324359375000025,30.912066028225794,18.84784173387096,62.25724697580647,3.792182963709665,48.0,46.5,43.2,48.0,5.200000000000003,49.73333333333333,47.16666666666666,0.0,52.0,2017-02-01
2017-02-01,Maize (white),52.0,6.43,9.04,10.0,0.8548126154556672,25.384638912407667,32.41319515855911,19.4430963092672,58.030784848368256,3.961852101293102,53.2,48.0,44.0,47.3,-1.2000000000000028,51.06666666666666,48.5,0.0,57.3,2017-03-01
2017-03-01,Maize (white),57.3,6.76,10.28,10.0,2.038562357124712,25.623604267208552,32.159948691897334,20.32225654051306,61.7244211328422,4.11545948691897,52.0,48.0,43.3,47.7,5.299999999999997,54.16666666666666,50.833333333333336,0.0,60.0,2017-04-01
2017-04-01,Maize (white),60.0,7.2,11.48,10.0,5.932325000000009,24.13787371794871,29.4320878205128,20.085883333333346,73.47075320512826,3.949292948717952,57.3,53.2,46.5,29.0,2.700000000000003,56.43333333333334,53.083333333333336,0.0,64.5,2017-05-01
2017-05-01,Maize (white),64.5,7.84,11.7,10.0,4.067935483870966,23.4403436950146,28.97188914956016,19.169278592375367,73.17871788856294,4.220569501466271,60.0,52.0,48.0,43.0,4.5,60.6,55.833333333333336,0.0,65.0,2017-06-01
2017-06-01,Maize (white),65.0,8.13,9.21,10.0,1.601358260869567,22.64871652173913,28.488699130434828,18.015693913043457,69.15025217391297,4.422414492753631,64.5,57.3,48.0,44.0,0.5,63.16666666666666,58.66666666666666,0.0,60.6,2017-07-01
2017-07-01,Maize (white),60.6,8.21,7.47,10.0,1.390702052785923,22.23961524926686,28.102879765395908,17.588340175953082,67.44304222873895,4.551488563049847,65.0,60.0,53.2,43.2,-4.399999999999999,63.36666666666667,59.900000000000006,0.0,55.9,2017-08-01
2017-08-01,Maize (white),55.9,8.36,8.04,10.0,1.6585132743362836,22.63473822437915,28.83926862689127,17.679948044533276,65.71090322580628,4.687057950328296,60.6,64.5,52.0,44.0,-4.700000000000003,60.5,60.55,0.0,64.0,2017-09-01
2017-09-01,Maize (white),64.0,8.4,7.06,10.0,1.2264899082568816,23.801374311926637,30.47250275229354,18.42163058103977,62.58260917431189,4.797434862385318,55.9,65.0,57.3,43.3,8.100000000000001,60.16666666666666,61.66666666666666,0.0,60.0,2017-10-01
2017-10-01,Maize (white),60.0,8.33,5.72,10.0,1.5743422939068117,24.63259976105142,31.214093189964142,19.309915770609344,62.01451493428921,4.589507168458783,64.0,60.6,60.0,46.5,-4.0,59.96666666666667,61.66666666666666,0.0,62.6,2017-11-01
2017-11-01,Maize (white),62.6,8.15,4.73,10.0,3.966923999999996,24.30208533333333,30.160939333333395,19.715588,68.43798066666668,4.012504666666667,60.0,55.9,64.5,48.0,2.6000000000000014,62.2,61.35,0.0,50.0,2017-12-01
2017-12-01,Maize (white),50.0,7.98,4.5,10.0,2.113506954720328,24.146886060964768,30.01334418467002,19.406097070139086,68.98363302752291,3.786693696359874,62.6,64.0,65.0,48.0,-12.6,57.53333333333333,58.85,0.0,55.0,2018-01-01
2018-01-01,Maize (white),55.0,7.79,4.83,10.0,1.145822580645162,24.324359375000025,30.912066028225794,18.84784173387096,62.25724697580647,3.792182963709665,50.0,60.0,60.6,53.2,5.0,55.86666666666667,57.91666666666666,0.0,55.0,2018-02-01
2018-02-01,Maize (white),55.0,7.4,4.46,10.0,0.8548126154556672,25.384638912407667,32.41319515855911,19.4430963092672,58.030784848368256,3.961852101293102,55.0,62.6,55.9,52.0,0.0,53.333333333333336,57.76666666666667,0.0,55.0,2018-03-01
2018-03-01,Maize (white),55.0,6.89,4.18,9.5,2.038562357124712,25.623604267208552,32.159948691897334,20.32225654051306,61.7244211328422,4.11545948691897,55.0,50.0,64.0,57.3,0.0,55.0,56.26666666666667,-0.5,50.0,2018-04-01
2018-04-01,Maize (white),50.0,6.24,3.73,9.5,5.932325000000009,24.13787371794871,29.4320878205128,20.085883333333346,73.47075320512826,3.949292948717952,55.0,55.0,60.0,60.0,-5.0,53.333333333333336,54.6,0.0,48.0,2018-05-01
2018-05-01,Maize (white),48.0,5.61,3.95,9.5,4.067935483870966,23.4403436950146,28.97188914956016,19.169278592375367,73.17871788856294,4.220569501466271,50.0,55.0,62.6,64.5,-2.0,51.0,52.16666666666666,0.0,45.0,2018-06-01
2018-06-01,Maize (white),45.0,5.2,4.28,9.5,1.601358260869567,22.64871652173913,28.488699130434828,18.015693913043457,69.15025217391297,4.422414492753631,48.0,55.0,50.0,65.0,-3.0,47.66666666666666,51.333333333333336,0.0,42.5,2018-07-01
2018-07-01,Maize (white),42.5,4.95,4.35,9.0,1.390702052785923,22.23961524926686,28.102879765395908,17.588340175953082,67.44304222873895,4.551488563049847,45.0,50.0,55.0,60.6,-2.5,45.16666666666666,49.25,-0.5,40.0,2018-08-01
2018-08-01,Maize (white),40.0,4.63,4.04,9.0,1.6585132743362836,22.63473822437915,28.83926862689127,17.679948044533276,65.71090322580628,4.687057950328296,42.5,48.0,55.0,55.9,-2.5,42.5,46.75,0.0,41.6,2018-09-01
2018-09-01,Maize (white),41.6,4.53,5.7,9.0,1.2264899082568816,23.801374311926637,30.47250275229354,18.42163058103977,62.58260917431189,4.797434862385318,40.0,45.0,55.0,64.0,1.6000000000000014,41.36666666666667,44.51666666666667,0.0,45.0,2018-10-01
2018-10-01,Maize (white),45.0,4.53,5.53,9.0,1.5743422939068117,24.63259976105142,31.214093189964142,19.309915770609344,62.01451493428921,4.589507168458783,41.6,42.5,50.0,60.0,3.3999999999999986,42.2,43.68333333333334,0.0,44.0,2018-11-01
2018-11-01,Maize (white),44.0,4.59,5.58,9.0,3.966923999999996,24.30208533333333,30.160939333333395,19.715588,68.43798066666668,4.012504666666667,45.0,40.0,48.0,62.6,-1.0,43.53333333333333,43.01666666666667,0.0,43.0,2018-12-01
2018-12-01,Maize (white),43.0,4.69,5.71,9.0,2.113506954720328,24.146886060964768,30.01334418467002,19.406097070139086,68.98363302752291,3.786693696359874,44.0,41.6,45.0,50.0,-1.0,44.0,42.68333333333334,0.0,53.0,2019-01-01
2019-01-01,Maize (white),53.0,4.68,4.7,9.0,1.145822580645162,24.324359375000025,30.912066028225794,18.84784173387096,62.25724697580647,3.792182963709665,43.0,45.0,42.5,55.0,10.0,46.66666666666666,44.43333333333334,0.0,54.5,2019-02-01
2019-02-01,Maize (white),54.5,4.65,4.14,9.0,0.8548126154556672,25.384638912407667,32.41319515855911,19.4430963092672,58.030784848368256,3.961852101293102,53.0,44.0,40.0,55.0,1.5,50.16666666666666,46.85,0.0,49.0,2019-03-01
2019-03-01,Maize (white),49.0,4.67,4.35,9.0,2.038562357124712,25.623604267208552,32.159948691897334,20.32225654051306,61.7244211328422,4.11545948691897,54.5,43.0,41.6,55.0,-5.5,52.16666666666666,48.083333333333336,0.0,51.0,2019-04-01
2019-04-01,Maize (white),51.0,4.91,6.58,9.0,5.932325000000009,24.13787371794871,29.4320878205128,20.085883333333346,73.47075320512826,3.949292948717952,49.0,53.0,45.0,50.0,2.0,51.5,49.083333333333336,0.0,51.0,2019-05-01
2019-05-01,Maize (white),51.0,5.04,4.49,9.0,4.067935483870966,23.4403436950146,28.97188914956016,19.169278592375367,73.17871788856294,4.220569501466271,51.0,54.5,44.0,48.0,0.0,50.333333333333336,50.25,0.0,51.5,2019-06-01
2019-06-01,Maize (white),51.5,5.16,5.7,9.0,1.601358260869567,22.64871652173913,28.488699130434828,18.015693913043457,69.15025217391297,4.422414492753631,51.0,49.0,43.0,45.0,0.5,51.16666666666666,51.66666666666666,0.0,54.85,2019-07-01
2019-07-01,Maize (white),54.85,5.32,6.27,9.0,1.390702052785923,22.23961524926686,28.102879765395908,17.588340175953082,67.44304222873895,4.551488563049847,51.5,51.0,53.0,42.5,3.3500000000000014,52.45,51.975,0.0,56.8,2019-08-01
2019-08-01,Maize (white),56.8,5.4,5.0,9.0,1.6585132743362836,22.63473822437915,28.83926862689127,17.679948044533276,65.71090322580628,4.687057950328296,54.85,51.0,54.5,40.0,1.949999999999996,54.383333333333326,52.35833333333334,0.0,52.2,2019-09-01
2019-09-01,Maize (white),52.2,5.24,3.83,9.66546762589928,1.2264899082568816,23.801374311926637,30.47250275229354,18.42163058103977,62.58260917431189,4.797434862385318,56.8,51.5,49.0,41.6,-4.599999999999994,54.616666666666674,52.89166666666666,0.6654676258992804,49.0,2019-10-01
2019-10-01,Maize (white),49.0,5.19,4.95,9.0,1.5743422939068117,24.63259976105142,31.214093189964142,19.309915770609344,62.01451493428921,4.589507168458783,52.2,54.85,51.0,45.0,-3.200000000000003,52.66666666666666,52.55833333333333,-0.6654676258992804,49.0,2019-11-01
2019-11-01,Maize (white),49.0,5.19,5.56,8.5,3.966923999999996,24.30208533333333,30.160939333333395,19.715588,68.43798066666668,4.012504666666667,49.0,56.8,51.0,44.0,0.0,50.06666666666666,52.225,-0.5,47.3,2019-12-01
2019-12-01,Maize (white),47.3,5.2,5.82,8.5,2.113506954720328,24.146886060964768,30.01334418467002,19.406097070139086,68.98363302752291,3.786693696359874,49.0,52.2,51.5,43.0,-1.7000000000000028,48.43333333333334,51.525000000000006,0.0,49.95,2020-01-01
2020-01-01,Maize (white),49.95,5.29,5.78,8.25,3.2701935483870974,23.60412903225807,28.77154838709675,19.35529032258064,73.46929032258063,3.2082580645161287,47.3,49.0,54.85,53.0,2.6500000000000057,48.75,50.708333333333336,-0.25,48.65,2020-02-01
2020-02-01,Maize (white),48.65,5.72,7.17,8.25,1.6263448275862071,24.61186206896552,30.679103448275864,19.608068965517248,68.74165517241379,3.686758620689656,49.95,49.0,56.8,54.5,-1.3000000000000045,48.63333333333333,49.35,0.0,45.0,2020-03-01
2020-03-01,Maize (white),45.0,5.84,5.84,7.25,3.2350967741935475,24.84987096774193,30.23058064516128,20.64161290322581,71.2899354838709,3.228451612903227,48.65,47.3,52.2,49.0,-3.649999999999999,47.86666666666667,48.15,-1.0,57.0,2020-04-01
2020-04-01,Maize (white),57.0,6.03,6.01,7.0,6.638266666666667,23.80839999999999,28.794733333333333,20.000866666666663,76.1050666666667,3.737133333333333,45.0,49.95,49.0,51.0,12.0,50.21666666666667,49.48333333333333,-0.25,52.5,2020-05-01
2020-05-01,Maize (white),52.5,6.18,5.33,7.0,3.5555483870967715,22.740387096774185,28.01116129032259,18.55232258064516,76.60490322580648,4.357612903225808,57.0,48.65,49.0,51.0,-4.5,51.5,50.06666666666666,0.0,54.0,2020-06-01
2020-06-01,Maize (white),54.0,6.16,4.59,7.0,2.925,22.1216,27.42179999999999,17.97633333333334,73.09906666666664,4.386866666666666,52.5,45.0,47.3,51.5,1.5,54.5,51.18333333333334,0.0,48.5,2020-07-01
2020-07-01,Maize (white),48.5,6.01,4.36,7.0,1.1607741935483868,21.746645161290303,27.348451612903222,17.263483870967733,69.00019354838713,4.76709677419355,54.0,57.0,49.95,54.85,-5.5,51.66666666666666,50.94166666666666,0.0,55.5,2020-08-01
2020-08-01,Maize (white),55.5,5.87,4.36,7.0,1.148967741935485,22.58664516129032,28.680645161290336,17.6783870967742,66.53012903225807,4.602903225806449,48.5,52.5,48.65,56.8,7.0,52.66666666666666,52.083333333333336,0.0,53.0,2020-09-01
2020-09-01,Maize (white),53.0,5.79,4.2,7.0,2.1509333333333327,23.448933333333347,29.976133333333348,18.263400000000004,63.81860000000003,4.657733333333332,55.5,54.0,45.0,52.2,-2.5,52.333333333333336,53.41666666666666,0.0,53.0,2020-10-01
2020-10-01,Maize (white),53.0,5.67,4.84,7.0,1.995225806451612,24.48909677419355,30.951548387096786,19.27116129032258,62.59077419354838,4.635225806451613,53.0,48.5,57.0,49.0,0.0,53.833333333333336,52.75,0.0,45.9,2020-11-01
2020-11-01,Maize (white),45.9,5.53,5.33,7.0,3.388066666666667,24.062600000000007,29.8674,19.524666666666665,70.20353333333333,4.013600000000001,53.0,55.5,52.5,49.0,-7.100000000000001,50.63333333333333,51.65,0.0,47.0,2020-12-01
2021-01-01,"Maize (white, dry)",2700.0,5.74,5.69,7.0,0.7919354838709679,23.90754838709677,30.62400000000001,18.40103225806452,63.9471612903226,3.8561290322580617,,,,,,2700.0,2700.0,,2700.0,2021-02-01
2021-02-01,"Maize (white, dry)",2700.0,5.16,5.78,7.0,1.0442857142857147,24.79950000000001,31.69057142857141,19.06357142857143,59.52299999999998,3.674142857142858,2700.0,,,,0.0,2700.0,2700.0,0.0,2618.0,2021-03-01
